memberid,product_name,sn_rec_rule_id,sn_rec_kxReco,sn_rec_source,sn_rec_score
ctEtzGmKer,Hotel Referral,5,Cruise Referral,product_name,0.052377671
ctimJThgRA,Hotel Referral,1,Flight Referral,product_name,0.119917298
ctimJThgRA,Hotel Referral,2,Hotel Search,product_name,0.105444521
ctimJThgRA,Hotel Referral,3,Flight Search,product_name,0.072363887
ctimJThgRA,Hotel Referral,4,Event Referral,product_name,0.059958649
ctimJThgRA,Hotel Referral,5,Cruise Referral,product_name,0.052377671
CTpHJTPkww,Event Referral,1,Hotel Referral,product_name,0.256637168
CTpHJTPkww,Event Referral,2,Flight Referral,product_name,0.126843658
CTpHJTPkww,Event Referral,3,Hotel Search,product_name,0.088495575
CTpHJTPkww,Event Referral,4,Flight Search,product_name,0.067846608
CTpHJTPkww,Event Referral,5,Cruise Referral,product_name,0.056047198
CtwlPPjZZW,Flight Referral,1,Hotel Referral,product_name,0.256637168
CtwlPPjZZW,Flight Referral,2,Flight Referral,product_name,0.212121212
CtwlPPjZZW,Flight Referral,3,Groupon Getaways,product_name,0.151515152
CtwlPPjZZW,Flight Referral,4,Event Referral,product_name,0.151515152
CtwlPPjZZW,Flight Referral,5,Flight Search,product_name,0.098748261
cuIPUTyKTy,Package Referral,1,Hotel Referral,product_name,0.361344538
cuIPUTyKTy,Package Referral,2,Flight Referral,product_name,0.18487395
cuIPUTyKTy,Package Referral,3,Cruise Referral,product_name,0.151260504
cuIPUTyKTy,Package Referral,4,Groupon Getaways,product_name,0.109243697
cuIPUTyKTy,Package Referral,5,Hotel Search,product_name,0.09375
CuSPqBBrTc,Cruise Referral,1,Hotel Referral,product_name,0.263888889
CuSPqBBrTc,Cruise Referral,2,Flight Referral,product_name,0.149305556
CuSPqBBrTc,Cruise Referral,3,Hotel Search,product_name,0.09375
CuSPqBBrTc,Cruise Referral,4,Event Referral,product_name,0.065972222
CuSPqBBrTc,Cruise Referral,5,Package Referral,product_name,0.0625
CVcxWKzSrN,Flight Search,1,Hotel Referral,product_name,0.284552846
CVcxWKzSrN,Flight Search,2,Flight Referral,product_name,0.192411924
CVcxWKzSrN,Flight Search,3,Hotel Search,product_name,0.170731707
CVcxWKzSrN,Flight Search,4,Flight Search,product_name,0.098748261
CVcxWKzSrN,Flight Search,5,Event Referral,product_name,0.062330623
CvpWGOgVhT,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
CvpWGOgVhT,Groupon Getaways,2,Flight Referral,product_name,0.130952381
CvpWGOgVhT,Groupon Getaways,3,Hotel Search,product_name,0.119047619
CvpWGOgVhT,Groupon Getaways,4,Package Referral,product_name,0.077380952
CvpWGOgVhT,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
cvqzqKSyas,Event Referral,1,Hotel Referral,product_name,0.256637168
cvqzqKSyas,Event Referral,2,Flight Referral,product_name,0.126843658
cvqzqKSyas,Event Referral,3,Hotel Search,product_name,0.105444521
cvqzqKSyas,Event Referral,4,Flight Search,product_name,0.072363887
cvqzqKSyas,Event Referral,5,Event Referral,product_name,0.059958649
cVVFLojBnb,Flight Referral,1,Hotel Referral,product_name,0.242002782
cVVFLojBnb,Flight Referral,2,Flight Search,product_name,0.098748261
cVVFLojBnb,Flight Referral,3,Hotel Search,product_name,0.082058414
cVVFLojBnb,Flight Referral,4,Event Referral,product_name,0.059805285
cVVFLojBnb,Flight Referral,5,Cruise Referral,product_name,0.059805285
CVwuqkaCgo,Hotel Referral,1,Hotel Referral,product_name,0.441860465
CVwuqkaCgo,Hotel Referral,2,Flight Referral,product_name,0.186046512
CVwuqkaCgo,Hotel Referral,3,Hotel Search,product_name,0.11627907
CVwuqkaCgo,Hotel Referral,4,Groupon Getaways,product_name,0.093023256
CVwuqkaCgo,Hotel Referral,5,Event Referral,product_name,0.093023256
cVyMbbaZBW,Hotel Referral,1,Hotel Referral,product_name,0.242002782
cVyMbbaZBW,Hotel Referral,2,Flight Referral,product_name,0.119917298
cVyMbbaZBW,Hotel Referral,3,Hotel Search,product_name,0.105444521
cVyMbbaZBW,Hotel Referral,4,Flight Search,product_name,0.098748261
cVyMbbaZBW,Hotel Referral,5,Event Referral,product_name,0.059958649
cVzcbXMscF,Hotel Referral,1,Flight Referral,product_name,0.119917298
cVzcbXMscF,Hotel Referral,2,Hotel Search,product_name,0.105444521
cVzcbXMscF,Hotel Referral,3,Flight Search,product_name,0.072363887
cVzcbXMscF,Hotel Referral,4,Event Referral,product_name,0.059958649
cVzcbXMscF,Hotel Referral,5,Cruise Referral,product_name,0.052377671
CXLlxwBBbC,Hotel Referral,1,Flight Referral,product_name,0.119917298
CXLlxwBBbC,Hotel Referral,2,Hotel Search,product_name,0.105444521
CXLlxwBBbC,Hotel Referral,3,Flight Search,product_name,0.072363887
CXLlxwBBbC,Hotel Referral,4,Event Referral,product_name,0.059958649
CXLlxwBBbC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
cxnsSSXjXI,Hotel Referral,1,Flight Referral,product_name,0.119917298
cxnsSSXjXI,Hotel Referral,2,Hotel Search,product_name,0.105444521
cxnsSSXjXI,Hotel Referral,3,Flight Search,product_name,0.072363887
cxnsSSXjXI,Hotel Referral,4,Event Referral,product_name,0.059958649
cxnsSSXjXI,Hotel Referral,5,Cruise Referral,product_name,0.052377671
CxojiofORt,Hotel Referral,1,Flight Referral,product_name,0.119917298
CxojiofORt,Hotel Referral,2,Hotel Search,product_name,0.105444521
CxojiofORt,Hotel Referral,3,Flight Search,product_name,0.072363887
CxojiofORt,Hotel Referral,4,Event Referral,product_name,0.059958649
CxojiofORt,Hotel Referral,5,Cruise Referral,product_name,0.052377671
cXtgXSffYy,Hotel Referral,1,Hotel Referral,product_name,0.242002782
cXtgXSffYy,Hotel Referral,2,Flight Referral,product_name,0.119917298
cXtgXSffYy,Hotel Referral,3,Hotel Search,product_name,0.105444521
cXtgXSffYy,Hotel Referral,4,Flight Search,product_name,0.098748261
cXtgXSffYy,Hotel Referral,5,Event Referral,product_name,0.059958649
cXvGCjeJxm,Hotel Referral,1,Hotel Referral,product_name,0.35334873
cXvGCjeJxm,Hotel Referral,2,Flight Search,product_name,0.145496536
cXvGCjeJxm,Hotel Referral,3,Flight Referral,product_name,0.136258661
cXvGCjeJxm,Hotel Referral,4,Hotel Search,product_name,0.105444521
cXvGCjeJxm,Hotel Referral,5,Car Search,product_name,0.076212471
CYBLtjudlJ,Car Referral,1,Hotel Referral,product_name,0.233333333
CYBLtjudlJ,Car Referral,2,Flight Referral,product_name,0.213333333
CYBLtjudlJ,Car Referral,3,Hotel Search,product_name,0.166666667
CYBLtjudlJ,Car Referral,4,Event Referral,product_name,0.106666667
CYBLtjudlJ,Car Referral,5,Cruise Referral,product_name,0.066666667
cYjvYftjIS,Hotel Referral,1,Flight Referral,product_name,0.119917298
cYjvYftjIS,Hotel Referral,2,Hotel Search,product_name,0.105444521
cYjvYftjIS,Hotel Referral,3,Flight Search,product_name,0.072363887
cYjvYftjIS,Hotel Referral,4,Event Referral,product_name,0.059958649
cYjvYftjIS,Hotel Referral,5,Cruise Referral,product_name,0.052377671
cylIjWOPjR,Flight Referral,1,Hotel Referral,product_name,0.242002782
cylIjWOPjR,Flight Referral,2,Flight Search,product_name,0.098748261
cylIjWOPjR,Flight Referral,3,Hotel Search,product_name,0.082058414
cylIjWOPjR,Flight Referral,4,Event Referral,product_name,0.059805285
cylIjWOPjR,Flight Referral,5,Cruise Referral,product_name,0.059805285
cywfYFeByA,Hotel Referral,1,Flight Referral,product_name,0.119917298
cywfYFeByA,Hotel Referral,2,Hotel Search,product_name,0.105444521
cywfYFeByA,Hotel Referral,3,Flight Search,product_name,0.072363887
cywfYFeByA,Hotel Referral,4,Event Referral,product_name,0.059958649
cywfYFeByA,Hotel Referral,5,Cruise Referral,product_name,0.052377671
CzgFtOghze,Shows Referral,1,Hotel Referral,product_name,0.441860465
CzgFtOghze,Shows Referral,2,Flight Referral,product_name,0.186046512
CzgFtOghze,Shows Referral,3,Hotel Search,product_name,0.11627907
CzgFtOghze,Shows Referral,4,Groupon Getaways,product_name,0.093023256
CzgFtOghze,Shows Referral,5,Event Referral,product_name,0.093023256
CzjDeFKuPV,Event Referral,1,Hotel Referral,product_name,0.256637168
CzjDeFKuPV,Event Referral,2,Flight Referral,product_name,0.126843658
CzjDeFKuPV,Event Referral,3,Hotel Search,product_name,0.088495575
CzjDeFKuPV,Event Referral,4,Flight Search,product_name,0.067846608
CzjDeFKuPV,Event Referral,5,Cruise Referral,product_name,0.056047198
czUsejeDIL,Flight Referral,1,Hotel Referral,product_name,0.242002782
czUsejeDIL,Flight Referral,2,Flight Referral,product_name,0.213333333
czUsejeDIL,Flight Referral,3,Hotel Search,product_name,0.166666667
czUsejeDIL,Flight Referral,4,Event Referral,product_name,0.106666667
czUsejeDIL,Flight Referral,5,Flight Search,product_name,0.098748261
czWlpAeZdu,Flight Referral,1,Hotel Referral,product_name,0.242002782
czWlpAeZdu,Flight Referral,2,Flight Search,product_name,0.098748261
czWlpAeZdu,Flight Referral,3,Hotel Search,product_name,0.082058414
czWlpAeZdu,Flight Referral,4,Event Referral,product_name,0.059805285
czWlpAeZdu,Flight Referral,5,Cruise Referral,product_name,0.059805285
CzXJebMvbw,Cruise Referral,1,Hotel Referral,product_name,0.555555556
CzXJebMvbw,Cruise Referral,2,Flight Referral,product_name,0.444444444
CzXJebMvbw,Cruise Referral,3,Hotel Search,product_name,0.222222222
CzXJebMvbw,Cruise Referral,4,Cruise Referral,product_name,0.222222222
CzXJebMvbw,Cruise Referral,5,Shows Referral,product_name,0.111111111
CZyGOWvJzm,Event Referral,1,Hotel Referral,product_name,0.35334873
CZyGOWvJzm,Event Referral,2,Flight Search,product_name,0.145496536
CZyGOWvJzm,Event Referral,3,Flight Referral,product_name,0.136258661
CZyGOWvJzm,Event Referral,4,Hotel Search,product_name,0.088495575
CZyGOWvJzm,Event Referral,5,Car Search,product_name,0.076212471
dAjwkAKICZ,Cruise Referral,1,Hotel Referral,product_name,0.361344538
dAjwkAKICZ,Cruise Referral,2,Flight Referral,product_name,0.18487395
dAjwkAKICZ,Cruise Referral,3,Cruise Referral,product_name,0.151260504
dAjwkAKICZ,Cruise Referral,4,Groupon Getaways,product_name,0.109243697
dAjwkAKICZ,Cruise Referral,5,Hotel Search,product_name,0.09375
DBKmGRxTex,Hotel Search,1,Hotel Referral,product_name,0.35334873
DBKmGRxTex,Hotel Search,2,Flight Search,product_name,0.145496536
DBKmGRxTex,Hotel Search,3,Flight Referral,product_name,0.136258661
DBKmGRxTex,Hotel Search,4,Car Search,product_name,0.076212471
DBKmGRxTex,Hotel Search,5,Event Referral,product_name,0.069284065
dBzlLnzmMS,Event Referral,1,Hotel Referral,product_name,0.256637168
dBzlLnzmMS,Event Referral,2,Flight Referral,product_name,0.126843658
dBzlLnzmMS,Event Referral,3,Hotel Search,product_name,0.088495575
dBzlLnzmMS,Event Referral,4,Flight Search,product_name,0.067846608
dBzlLnzmMS,Event Referral,5,Cruise Referral,product_name,0.056047198
dccemvPrJM,Event Referral,1,Hotel Referral,product_name,0.35334873
dccemvPrJM,Event Referral,2,Flight Referral,product_name,0.213333333
dccemvPrJM,Event Referral,3,Hotel Search,product_name,0.166666667
dccemvPrJM,Event Referral,4,Flight Search,product_name,0.145496536
dccemvPrJM,Event Referral,5,Event Referral,product_name,0.106666667
DCKpmRjOqr,Hotel Referral,1,Hotel Referral,product_name,0.233333333
DCKpmRjOqr,Hotel Referral,2,Flight Referral,product_name,0.213333333
DCKpmRjOqr,Hotel Referral,3,Hotel Search,product_name,0.166666667
DCKpmRjOqr,Hotel Referral,4,Event Referral,product_name,0.106666667
DCKpmRjOqr,Hotel Referral,5,Flight Search,product_name,0.072363887
DcljrnFgdN,Flight Search,1,Hotel Referral,product_name,0.380952381
DcljrnFgdN,Flight Search,2,Hotel Search,product_name,0.314285714
DcljrnFgdN,Flight Search,3,Flight Search,product_name,0.219047619
DcljrnFgdN,Flight Search,4,Flight Referral,product_name,0.192411924
DcljrnFgdN,Flight Search,5,Event Referral,product_name,0.066666667
dcOrcARVaF,Car Referral,1,Hotel Referral,product_name,0.233333333
dcOrcARVaF,Car Referral,2,Flight Referral,product_name,0.213333333
dcOrcARVaF,Car Referral,3,Hotel Search,product_name,0.166666667
dcOrcARVaF,Car Referral,4,Event Referral,product_name,0.106666667
dcOrcARVaF,Car Referral,5,Cruise Referral,product_name,0.066666667
DcsernnKiJ,Hotel Referral,1,Flight Referral,product_name,0.119917298
DcsernnKiJ,Hotel Referral,2,Hotel Search,product_name,0.105444521
DcsernnKiJ,Hotel Referral,3,Flight Search,product_name,0.072363887
DcsernnKiJ,Hotel Referral,4,Event Referral,product_name,0.059958649
DcsernnKiJ,Hotel Referral,5,Cruise Referral,product_name,0.052377671
dCVsbaDQaj,Package Referral,1,Hotel Referral,product_name,0.361344538
dCVsbaDQaj,Package Referral,2,Flight Referral,product_name,0.18487395
dCVsbaDQaj,Package Referral,3,Cruise Referral,product_name,0.151260504
dCVsbaDQaj,Package Referral,4,Groupon Getaways,product_name,0.109243697
dCVsbaDQaj,Package Referral,5,Hotel Search,product_name,0.075630252
dcwPMWmDyZ,Hotel Search,1,Hotel Referral,product_name,0.35334873
dcwPMWmDyZ,Hotel Search,2,Flight Search,product_name,0.145496536
dcwPMWmDyZ,Hotel Search,3,Flight Referral,product_name,0.136258661
dcwPMWmDyZ,Hotel Search,4,Car Search,product_name,0.076212471
dcwPMWmDyZ,Hotel Search,5,Event Referral,product_name,0.069284065
DCXFmRzwAJ,Hotel Referral,1,Hotel Referral,product_name,0.35334873
DCXFmRzwAJ,Hotel Referral,2,Flight Search,product_name,0.145496536
DCXFmRzwAJ,Hotel Referral,3,Flight Referral,product_name,0.136258661
DCXFmRzwAJ,Hotel Referral,4,Hotel Search,product_name,0.105444521
DCXFmRzwAJ,Hotel Referral,5,Car Search,product_name,0.076212471
dDdcXrxEHd,Hotel Referral,1,Flight Referral,product_name,0.119917298
dDdcXrxEHd,Hotel Referral,2,Hotel Search,product_name,0.105444521
dDdcXrxEHd,Hotel Referral,3,Flight Search,product_name,0.072363887
dDdcXrxEHd,Hotel Referral,4,Event Referral,product_name,0.059958649
dDdcXrxEHd,Hotel Referral,5,Cruise Referral,product_name,0.052377671
DdOTnAjzCd,Hotel Referral,1,Flight Referral,product_name,0.119917298
DdOTnAjzCd,Hotel Referral,2,Hotel Search,product_name,0.105444521
DdOTnAjzCd,Hotel Referral,3,Flight Search,product_name,0.072363887
DdOTnAjzCd,Hotel Referral,4,Event Referral,product_name,0.059958649
DdOTnAjzCd,Hotel Referral,5,Cruise Referral,product_name,0.052377671
deGMTeBYgT,Flight Referral,1,Hotel Referral,product_name,0.242002782
deGMTeBYgT,Flight Referral,2,Flight Search,product_name,0.098748261
deGMTeBYgT,Flight Referral,3,Hotel Search,product_name,0.082058414
deGMTeBYgT,Flight Referral,4,Event Referral,product_name,0.059805285
deGMTeBYgT,Flight Referral,5,Cruise Referral,product_name,0.059805285
degyNegwfG,Cruise Referral,1,Hotel Referral,product_name,0.361344538
degyNegwfG,Cruise Referral,2,Flight Referral,product_name,0.18487395
degyNegwfG,Cruise Referral,3,Cruise Referral,product_name,0.151260504
degyNegwfG,Cruise Referral,4,Groupon Getaways,product_name,0.109243697
degyNegwfG,Cruise Referral,5,Hotel Search,product_name,0.105444521
DEHhsashDl,Hotel Referral,1,Flight Referral,product_name,0.119917298
DEHhsashDl,Hotel Referral,2,Hotel Search,product_name,0.105444521
DEHhsashDl,Hotel Referral,3,Flight Search,product_name,0.072363887
DEHhsashDl,Hotel Referral,4,Event Referral,product_name,0.059958649
DEHhsashDl,Hotel Referral,5,Cruise Referral,product_name,0.052377671
dekVDmjnvL,Hotel Referral,1,Flight Referral,product_name,0.119917298
dekVDmjnvL,Hotel Referral,2,Hotel Search,product_name,0.105444521
dekVDmjnvL,Hotel Referral,3,Flight Search,product_name,0.072363887
dekVDmjnvL,Hotel Referral,4,Event Referral,product_name,0.059958649
dekVDmjnvL,Hotel Referral,5,Cruise Referral,product_name,0.052377671
dEqzjmiCgK,Hotel Referral,1,Flight Referral,product_name,0.119917298
dEqzjmiCgK,Hotel Referral,2,Hotel Search,product_name,0.105444521
dEqzjmiCgK,Hotel Referral,3,Flight Search,product_name,0.072363887
dEqzjmiCgK,Hotel Referral,4,Event Referral,product_name,0.059958649
dEqzjmiCgK,Hotel Referral,5,Cruise Referral,product_name,0.052377671
deVPdvMmrK,Flight Referral,1,Hotel Referral,product_name,0.242002782
deVPdvMmrK,Flight Referral,2,Flight Search,product_name,0.098748261
deVPdvMmrK,Flight Referral,3,Hotel Search,product_name,0.082058414
deVPdvMmrK,Flight Referral,4,Event Referral,product_name,0.059805285
deVPdvMmrK,Flight Referral,5,Cruise Referral,product_name,0.059805285
DEVudVQcmS,Event Referral,1,Hotel Referral,product_name,0.256637168
DEVudVQcmS,Event Referral,2,Flight Referral,product_name,0.126843658
DEVudVQcmS,Event Referral,3,Hotel Search,product_name,0.088495575
DEVudVQcmS,Event Referral,4,Flight Search,product_name,0.067846608
DEVudVQcmS,Event Referral,5,Cruise Referral,product_name,0.056047198
DFjCoRjIAR,Cruise Referral,1,Hotel Referral,product_name,0.263888889
DFjCoRjIAR,Cruise Referral,2,Flight Referral,product_name,0.149305556
DFjCoRjIAR,Cruise Referral,3,Hotel Search,product_name,0.09375
DFjCoRjIAR,Cruise Referral,4,Event Referral,product_name,0.065972222
DFjCoRjIAR,Cruise Referral,5,Package Referral,product_name,0.0625
DFyFzIuwLI,Hotel Referral,1,Hotel Referral,product_name,0.233333333
DFyFzIuwLI,Hotel Referral,2,Flight Referral,product_name,0.213333333
DFyFzIuwLI,Hotel Referral,3,Hotel Search,product_name,0.166666667
DFyFzIuwLI,Hotel Referral,4,Event Referral,product_name,0.106666667
DFyFzIuwLI,Hotel Referral,5,Flight Search,product_name,0.072363887
DGbYAQKbhC,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
DGbYAQKbhC,Groupon Getaways,2,Flight Referral,product_name,0.130952381
DGbYAQKbhC,Groupon Getaways,3,Hotel Search,product_name,0.119047619
DGbYAQKbhC,Groupon Getaways,4,Package Referral,product_name,0.077380952
DGbYAQKbhC,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
DgfgpDBzVy,Shows Referral,1,Hotel Referral,product_name,0.441860465
DgfgpDBzVy,Shows Referral,2,Flight Referral,product_name,0.186046512
DgfgpDBzVy,Shows Referral,3,Hotel Search,product_name,0.11627907
DgfgpDBzVy,Shows Referral,4,Groupon Getaways,product_name,0.093023256
DgfgpDBzVy,Shows Referral,5,Event Referral,product_name,0.093023256
DGPUZREzNc,Hotel Referral,1,Flight Referral,product_name,0.119917298
DGPUZREzNc,Hotel Referral,2,Hotel Search,product_name,0.105444521
DGPUZREzNc,Hotel Referral,3,Flight Search,product_name,0.072363887
DGPUZREzNc,Hotel Referral,4,Event Referral,product_name,0.059958649
DGPUZREzNc,Hotel Referral,5,Cruise Referral,product_name,0.052377671
dGtRpZhQCH,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
dGtRpZhQCH,Groupon Getaways,2,Flight Referral,product_name,0.130952381
dGtRpZhQCH,Groupon Getaways,3,Hotel Search,product_name,0.119047619
dGtRpZhQCH,Groupon Getaways,4,Package Referral,product_name,0.077380952
dGtRpZhQCH,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
DGvVuRLlwd,Flight Referral,1,Hotel Referral,product_name,0.242002782
DGvVuRLlwd,Flight Referral,2,Flight Search,product_name,0.098748261
DGvVuRLlwd,Flight Referral,3,Hotel Search,product_name,0.082058414
DGvVuRLlwd,Flight Referral,4,Event Referral,product_name,0.059805285
DGvVuRLlwd,Flight Referral,5,Cruise Referral,product_name,0.059805285
dgYXKdYtPQ,Flight Referral,1,Hotel Referral,product_name,0.242002782
dgYXKdYtPQ,Flight Referral,2,Flight Search,product_name,0.098748261
dgYXKdYtPQ,Flight Referral,3,Hotel Search,product_name,0.082058414
dgYXKdYtPQ,Flight Referral,4,Event Referral,product_name,0.059805285
dgYXKdYtPQ,Flight Referral,5,Cruise Referral,product_name,0.059805285
DgZcKECjKY,Cruise Referral,1,Hotel Referral,product_name,0.263888889
DgZcKECjKY,Cruise Referral,2,Flight Referral,product_name,0.149305556
DgZcKECjKY,Cruise Referral,3,Hotel Search,product_name,0.09375
DgZcKECjKY,Cruise Referral,4,Event Referral,product_name,0.065972222
DgZcKECjKY,Cruise Referral,5,Package Referral,product_name,0.0625
DHJLLmWcQg,Hotel Referral,1,Flight Referral,product_name,0.119917298
DHJLLmWcQg,Hotel Referral,2,Hotel Search,product_name,0.105444521
DHJLLmWcQg,Hotel Referral,3,Flight Search,product_name,0.072363887
DHJLLmWcQg,Hotel Referral,4,Event Referral,product_name,0.059958649
